Mkt Al,Orig,Dest,Date,Year,Month,Flights,Seats,ASMs
DL,MSP,ORD,2018-02-01,2018,2,170,18326,6120884
DL,MSP,ORD,2018-03-01,2018,3,198,21008,7016672
DL,MSP,ORD,2018-04-01,2018,4,193,18886,6307924
DL,MSP,ORD,2018-05-01,2018,5,198,23786,7944524
DL,MSP,ORD,2018-06-01,2018,6,191,24174,8074116
DL,MSP,ORD,2018-07-01,2018,7,188,23050,7698700
DL,MSP,ORD,2018-08-01,2018,8,201,25071,8373714
DL,MSP,ORD,2018-09-01,2018,9,179,23300,7782200
DL,MSP,ORD,2018-10-01,2018,10,193,26062,8704708
DL,MSP,ORD,2018-11-01,2018,11,181,22630,7558420
DL,MSP,ORD,2018-12-01,2018,12,184,21948,7330632
DL,MSP,ORF,2018-06-01,2018,6,17,1292,1350140
DL,MSP,ORF,2018-07-01,2018,7,26,1976,2064920
DL,MSP,ORF,2018-08-01,2018,8,29,2197,2295865
DL,MSP,ORF,2018-09-01,2018,9,25,1900,1985500
DL,MSP,ORF,2018-10-01,2018,10,24,1824,1906080
DL,MSP,ORF,2018-11-01,2018,11,25,1900,1985500
DL,MSP,ORF,2018-12-01,2018,12,18,1361,1422245
DL,MSP,PBI,2018-01-01,2018,1,9,1422,2063322
DL,MSP,PBI,2018-02-01,2018,2,10,1580,2292580
DL,MSP,PBI,2018-03-01,2018,3,13,2054,2980354
DL,MSP,PBI,2018-12-01,2018,12,7,1101,1597551
DL,MSP,PDX,2018-01-01,2018,1,90,15838,22584988
DL,MSP,PDX,2018-02-01,2018,2,78,14040,20021040
DL,MSP,PDX,2018-03-01,2018,3,109,19520,27835520
DL,MSP,PDX,2018-04-01,2018,4,103,18920,26979920
DL,MSP,PDX,2018-05-01,2018,5,105,19463,27754238
DL,MSP,PDX,2018-06-01,2018,6,144,26816,38239616
DL,MSP,PDX,2018-07-01,2018,7,164,30773,43882298
DL,MSP,PDX,2018-08-01,2018,8,157,29701,42353626
DL,MSP,PDX,2018-09-01,2018,9,126,22596,32221896
DL,MSP,PDX,2018-10-01,2018,10,115,20554,29310004
DL,MSP,PDX,2018-11-01,2018,11,84,15241,21733666
DL,MSP,PDX,2018-12-01,2018,12,101,17106,24393156
DL,MSP,PHL,2018-01-01,2018,1,106,14090,13808200
DL,MSP,PHL,2018-02-01,2018,2,100,12596,12344080
DL,MSP,PHL,2018-03-01,2018,3,118,13901,13622980
DL,MSP,PHL,2018-04-01,2018,4,127,14780,14484400
DL,MSP,PHL,2018-05-01,2018,5,139,17244,16899120
DL,MSP,PHL,2018-06-01,2018,6,144,19448,19059040
DL,MSP,PHL,2018-07-01,2018,7,138,18300,17934000
DL,MSP,PHL,2018-08-01,2018,8,150,19584,19192320
DL,MSP,PHL,2018-09-01,2018,9,130,18620,18247600
DL,MSP,PHL,2018-10-01,2018,10,134,17524,17173520
DL,MSP,PHL,2018-11-01,2018,11,123,17372,17024560
DL,MSP,PHL,2018-12-01,2018,12,109,15254,14948920
DL,MSP,PHX,2018-01-01,2018,1,158,29929,38189404
DL,MSP,PHX,2018-02-01,2018,2,161,31018,39578968
DL,MSP,PHX,2018-03-01,2018,3,212,45472,58022272
DL,MSP,PHX,2018-04-01,2018,4,175,32413,41358988
DL,MSP,PHX,2018-05-01,2018,5,170,31075,39651700
DL,MSP,PHX,2018-06-01,2018,6,167,28265,36066140
DL,MSP,PHX,2018-07-01,2018,7,165,27346,34893496
DL,MSP,PHX,2018-08-01,2018,8,157,25553,32605628
DL,MSP,PHX,2018-09-01,2018,9,133,23299,29729524
DL,MSP,PHX,2018-10-01,2018,10,143,25234,32198584
DL,MSP,PHX,2018-11-01,2018,11,129,23584,30093184
DL,MSP,PHX,2018-12-01,2018,12,157,28899,36875124
DL,MSP,PIA,2018-01-01,2018,1,24,1200,410400
DL,MSP,PIA,2018-02-01,2018,2,22,1100,376200
DL,MSP,PIA,2018-03-01,2018,3,26,1300,444600
DL,MSP,PIA,2018-04-01,2018,4,26,1300,444600
DL,MSP,PIA,2018-05-01,2018,5,26,1300,444600
DL,MSP,PIA,2018-06-01,2018,6,26,1300,444600
DL,MSP,PIA,2018-07-01,2018,7,28,1400,478800
DL,MSP,PIA,2018-08-01,2018,8,27,1350,461700
DL,MSP,PIA,2018-09-01,2018,9,24,1200,410400
DL,MSP,PIA,2018-10-01,2018,10,27,1350,461700
DL,MSP,PIA,2018-11-01,2018,11,27,1350,461700
DL,MSP,PIA,2018-12-01,2018,12,17,850,290700
DL,MSP,PIT,2018-01-01,2018,1,85,7430,5394180
DL,MSP,PIT,2018-02-01,2018,2,77,6932,5032632
DL,MSP,PIT,2018-03-01,2018,3,101,7669,5567694
DL,MSP,PIT,2018-04-01,2018,4,99,10479,7607754
DL,MSP,PIT,2018-05-01,2018,5,110,10563,7668738
DL,MSP,PIT,2018-06-01,2018,6,114,13273,9636198
DL,MSP,PIT,2018-07-01,2018,7,114,14725,10690350
DL,MSP,PIT,2018-08-01,2018,8,120,14278,10365828
DL,MSP,PIT,2018-09-01,2018,9,106,12540,9104040
DL,MSP,PIT,2018-10-01,2018,10,111,12297,8927622
DL,MSP,PIT,2018-11-01,2018,11,101,10252,7442952
DL,MSP,PIT,2018-12-01,2018,12,111,11202,8132652
DL,MSP,PSC,2018-01-01,2018,1,31,2349,2945646
DL,MSP,PSC,2018-02-01,2018,2,28,2128,2668512
DL,MSP,PSC,2018-03-01,2018,3,31,2356,2954424
DL,MSP,PSC,2018-04-01,2018,4,30,2280,2859120
DL,MSP,PSC,2018-05-01,2018,5,31,2356,2954424
DL,MSP,PSC,2018-06-01,2018,6,50,3800,4765200
DL,MSP,PSC,2018-07-01,2018,7,60,4560,5718240
DL,MSP,PSC,2018-08-01,2018,8,60,4560,5718240
DL,MSP,PSC,2018-09-01,2018,9,54,4104,5146416
DL,MSP,PSC,2018-10-01,2018,10,56,4256,5337024
DL,MSP,PSC,2018-11-01,2018,11,40,3040,3812160
DL,MSP,PSC,2018-12-01,2018,12,31,2356,2954424
DL,MSP,PSP,2018-01-01,2018,1,31,4904,7130416
DL,MSP,PSP,2018-02-01,2018,2,28,4480,6513920
DL,MSP,PSP,2018-03-01,2018,3,31,4960,7211840
DL,MSP,PSP,2018-04-01,2018,4,30,4788,6961752
DL,MSP,PSP,2018-12-01,2018,12,10,1704,2477616
DL,MSP,PUJ,2018-01-01,2018,1,31,5000,11550000
DL,MSP,PUJ,2018-02-01,2018,2,34,5560,12843600
DL,MSP,PUJ,2018-03-01,2018,3,44,7900,18249000
DL,MSP,PUJ,2018-04-01,2018,4,31,5580,12889800
DL,MSP,PUJ,2018-11-01,2018,11,2,320,739200
DL,MSP,PUJ,2018-12-01,2018,12,12,2271,5246010
DL,MSP,PVR,2018-01-01,2018,1,38,6024,10867296
DL,MSP,PVR,2018-02-01,2018,2,37,5920,10679680
DL,MSP,PVR,2018-03-01,2018,3,45,7480,13493920
DL,MSP,PVR,2018-04-01,2018,4,23,3700,6674800
DL,MSP,PVR,2018-11-01,2018,11,2,264,476256
DL,MSP,PVR,2018-12-01,2018,12,15,2030,3662120
DL,MSP,RAP,2018-01-01,2018,1,90,4794,2349060
DL,MSP,RAP,2018-02-01,2018,2,89,4814,2358860
DL,MSP,RAP,2018-03-01,2018,3,119,6539,3204110
DL,MSP,RAP,2018-04-01,2018,4,116,6573,3220770
DL,MSP,RAP,2018-05-01,2018,5,119,6756,3310440
DL,MSP,RAP,2018-06-01,2018,6,161,10706,5245940
DL,MSP,RAP,2018-07-01,2018,7,176,12047,5903030
DL,MSP,RAP,2018-08-01,2018,8,155,11376,5574240
DL,MSP,RAP,2018-09-01,2018,9,114,8892,4357080
DL,MSP,RAP,2018-10-01,2018,10,118,9310,4561900
DL,MSP,RAP,2018-11-01,2018,11,113,7600,3724000
DL,MSP,RAP,2018-12-01,2018,12,122,7378,3615220
DL,MSP,RDU,2018-01-01,2018,1,109,10299,10103319
DL,MSP,RDU,2018-02-01,2018,2,97,9151,8977131
DL,MSP,RDU,2018-03-01,2018,3,117,11367,11151027
DL,MSP,RDU,2018-04-01,2018,4,116,12028,11799468
DL,MSP,RDU,2018-05-01,2018,5,115,12056,11826936
DL,MSP,RDU,2018-06-01,2018,6,115,12913,12667653
DL,MSP,RDU,2018-07-01,2018,7,114,13537,13279797
DL,MSP,RDU,2018-08-01,2018,8,119,14452,14177412
DL,MSP,RDU,2018-09-01,2018,9,102,11544,11324664
DL,MSP,RDU,2018-10-01,2018,10,111,12210,11978010
DL,MSP,RDU,2018-11-01,2018,11,100,11984,11756304
DL,MSP,RDU,2018-12-01,2018,12,96,9266,9089946
DL,MSP,RHI,2018-01-01,2018,1,62,3100,589000
DL,MSP,RHI,2018-02-01,2018,2,56,2800,532000
DL,MSP,RHI,2018-03-01,2018,3,62,3100,589000
DL,MSP,RHI,2018-04-01,2018,4,60,3000,570000
DL,MSP,RHI,2018-05-01,2018,5,61,3050,579500
DL,MSP,RHI,2018-06-01,2018,6,60,3000,570000
DL,MSP,RHI,2018-07-01,2018,7,61,3050,579500
DL,MSP,RHI,2018-08-01,2018,8,62,3100,589000
DL,MSP,RHI,2018-09-01,2018,9,60,3000,570000
DL,MSP,RHI,2018-10-01,2018,10,62,3100,589000
DL,MSP,RHI,2018-11-01,2018,11,58,2900,551000
DL,MSP,RHI,2018-12-01,2018,12,62,3100,589000
DL,MSP,RIC,2018-01-01,2018,1,26,1794,1740180
DL,MSP,RIC,2018-02-01,2018,2,22,1518,1472460
DL,MSP,RIC,2018-03-01,2018,3,54,3901,3783970
DL,MSP,RIC,2018-04-01,2018,4,56,4046,3924620
DL,MSP,RIC,2018-05-01,2018,5,56,3864,3748080
DL,MSP,RIC,2018-06-01,2018,6,56,3997,3877090
DL,MSP,RIC,2018-07-01,2018,7,53,3811,3696670
DL,MSP,RIC,2018-08-01,2018,8,58,4310,4180700
DL,MSP,RIC,2018-09-01,2018,9,54,3936,3817920
DL,MSP,RIC,2018-10-01,2018,10,54,3915,3797550
DL,MSP,RIC,2018-11-01,2018,11,54,3925,3807250
DL,MSP,RIC,2018-12-01,2018,12,46,3211,3114670
DL,MSP,RNO,2018-01-01,2018,1,3,396,556776
DL,MSP,RNO,2018-06-01,2018,6,3,396,556776
DL,MSP,RNO,2018-07-01,2018,7,3,396,556776
DL,MSP,RNO,2018-08-01,2018,8,4,528,742368
DL,MSP,RNO,2018-12-01,2018,12,9,1188,1670328
DL,MSP,ROC,2018-01-01,2018,1,27,2052,1606716
DL,MSP,ROC,2018-02-01,2018,2,22,1672,1309176
DL,MSP,ROC,2018-03-01,2018,3,26,1976,1547208
DL,MSP,ROC,2018-04-01,2018,4,26,1976,1547208
DL,MSP,ROC,2018-05-01,2018,5,27,3564,2790612
DL,MSP,ROC,2018-06-01,2018,6,29,3828,2997324
DL,MSP,ROC,2018-07-01,2018,7,30,3960,3100680
DL,MSP,ROC,2018-08-01,2018,8,29,4296,3363768
DL,MSP,ROC,2018-09-01,2018,9,24,2640,2067120
DL,MSP,ROC,2018-10-01,2018,10,25,2750,2153250
DL,MSP,ROC,2018-11-01,2018,11,26,2044,1600452
DL,MSP,ROC,2018-12-01,2018,12,26,1970,1542510
DL,MSP,RST,2018-01-01,2018,1,103,6183,469908
DL,MSP,RST,2018-02-01,2018,2,97,6009,456684
DL,MSP,RST,2018-03-01,2018,3,113,7227,549252
DL,MSP,RST,2018-04-01,2018,4,112,7430,564680
DL,MSP,RST,2018-05-01,2018,5,114,7379,560804
DL,MSP,RST,2018-06-01,2018,6,110,6742,512392
DL,MSP,RST,2018-07-01,2018,7,110,6165,468540
DL,MSP,RST,2018-08-01,2018,8,116,6793,516268
DL,MSP,RST,2018-09-01,2018,9,108,6617,502892
DL,MSP,RST,2018-10-01,2018,10,115,7069,537244
DL,MSP,RST,2018-11-01,2018,11,112,6338,481688
DL,MSP,RST,2018-12-01,2018,12,90,5070,385320
DL,MSP,RSW,2018-01-01,2018,1,121,23485,33254760
DL,MSP,RSW,2018-02-01,2018,2,112,22620,32029920
DL,MSP,RSW,2018-03-01,2018,3,129,29078,41174448
DL,MSP,RSW,2018-04-01,2018,4,63,14567,20626872
DL,MSP,RSW,2018-05-01,2018,5,55,10356,14664096
DL,MSP,RSW,2018-06-01,2018,6,36,6974,9875184
DL,MSP,RSW,2018-07-01,2018,7,31,6169,8735304
DL,MSP,RSW,2018-08-01,2018,8,31,6100,8637600
DL,MSP,RSW,2018-09-01,2018,9,30,5400,7646400
DL,MSP,RSW,2018-10-01,2018,10,37,7249,10264584
DL,MSP,RSW,2018-11-01,2018,11,54,11726,16604016
DL,MSP,RSW,2018-12-01,2018,12,77,15940,22571040
DL,MSP,SAN,2018-01-01,2018,1,87,15216,23310912
DL,MSP,SAN,2018-02-01,2018,2,90,15012,22998384
DL,MSP,SAN,2018-03-01,2018,3,119,20792,31853344
DL,MSP,SAN,2018-04-01,2018,4,115,19476,29837232
DL,MSP,SAN,2018-05-01,2018,5,116,20260,31038320
DL,MSP,SAN,2018-06-01,2018,6,116,20969,32124508
DL,MSP,SAN,2018-07-01,2018,7,142,26476,40561232
DL,MSP,SAN,2018-08-01,2018,8,120,22284,34139088
DL,MSP,SAN,2018-09-01,2018,9,97,16940,25952080
DL,MSP,SAN,2018-10-01,2018,10,99,16840,25798880
DL,MSP,SAN,2018-11-01,2018,11,94,16870,25844840
DL,MSP,SAN,2018-12-01,2018,12,103,18540,28403280
DL,MSP,SAT,2018-01-01,2018,1,57,5318,5833846
DL,MSP,SAT,2018-02-01,2018,2,52,4462,4894814
DL,MSP,SAT,2018-03-01,2018,3,82,7207,7906079
DL,MSP,SAT,2018-04-01,2018,4,79,6284,6893548
DL,MSP,SAT,2018-05-01,2018,5,78,6676,7323572
DL,MSP,SAT,2018-06-01,2018,6,83,7260,7964220
DL,MSP,SAT,2018-07-01,2018,7,82,7370,8084890
DL,MSP,SAT,2018-08-01,2018,8,85,6777,7434369
DL,MSP,SAT,2018-09-01,2018,9,82,6313,6925361
DL,MSP,SAT,2018-10-01,2018,10,83,6308,6919876
DL,MSP,SAT,2018-11-01,2018,11,74,6338,6952786
DL,MSP,SAT,2018-12-01,2018,12,83,6478,7106366
DL,MSP,SAV,2018-03-01,2018,3,5,345,376740
DL,MSP,SAV,2018-04-01,2018,4,4,304,331968
DL,MSP,SAV,2018-05-01,2018,5,4,304,331968
DL,MSP,SAV,2018-06-01,2018,6,5,380,414960
DL,MSP,SAV,2018-07-01,2018,7,4,304,331968
DL,MSP,SAV,2018-08-01,2018,8,2,152,165984
DL,MSP,SBN,2018-01-01,2018,1,30,1500,616500
DL,MSP,SBN,2018-02-01,2018,2,28,1400,575400
DL,MSP,SBN,2018-03-01,2018,3,55,2750,1130250
DL,MSP,SBN,2018-04-01,2018,4,56,2800,1150800
DL,MSP,SBN,2018-05-01,2018,5,57,2962,1217382
DL,MSP,SBN,2018-06-01,2018,6,78,3900,1602900
DL,MSP,SBN,2018-07-01,2018,7,83,4176,1716336
DL,MSP,SBN,2018-08-01,2018,8,82,4100,1685100
DL,MSP,SBN,2018-09-01,2018,9,54,2778,1141758
DL,MSP,SBN,2018-10-01,2018,10,58,2926,1202586
DL,MSP,SBN,2018-11-01,2018,11,49,2476,1017636
DL,MSP,SBN,2018-12-01,2018,12,30,1500,616500
DL,MSP,SDF,2018-01-01,2018,1,58,4086,2463858
DL,MSP,SDF,2018-02-01,2018,2,50,3597,2168991
DL,MSP,SDF,2018-03-01,2018,3,81,5631,3395493
DL,MSP,SDF,2018-04-01,2018,4,82,5658,3411774
DL,MSP,SDF,2018-05-01,2018,5,84,5926,3573378
DL,MSP,SDF,2018-06-01,2018,6,88,7015,4230045
DL,MSP,SDF,2018-07-01,2018,7,93,6732,4059396
DL,MSP,SDF,2018-08-01,2018,8,90,6357,3833271
DL,MSP,SDF,2018-09-01,2018,9,77,5677,3423231
DL,MSP,SDF,2018-10-01,2018,10,85,6285,3789855
DL,MSP,SDF,2018-11-01,2018,11,78,6050,3648150
DL,MSP,SDF,2018-12-01,2018,12,85,6229,3756087
DL,MSP,SEA,2018-01-01,2018,1,161,30189,42234411
DL,MSP,SEA,2018-02-01,2018,2,147,27343,38252857
DL,MSP,SEA,2018-03-01,2018,3,171,31127,43546673
DL,MSP,SEA,2018-04-01,2018,4,173,31815,44509185
DL,MSP,SEA,2018-05-01,2018,5,178,33299,46585301
DL,MSP,SEA,2018-06-01,2018,6,199,40418,56544782
DL,MSP,SEA,2018-07-01,2018,7,206,41776,58444624
DL,MSP,SEA,2018-08-01,2018,8,215,43165,60387835
DL,MSP,SEA,2018-09-01,2018,9,204,40522,56690278
DL,MSP,SEA,2018-10-01,2018,10,189,37891,53009509
DL,MSP,SEA,2018-11-01,2018,11,161,31387,43910413
DL,MSP,SEA,2018-12-01,2018,12,174,33947,47491853
DL,MSP,SFO,2018-01-01,2018,1,127,24344,38682616
DL,MSP,SFO,2018-02-01,2018,2,121,23146,36778994
DL,MSP,SFO,2018-03-01,2018,3,149,26743,42494627
DL,MSP,SFO,2018-04-01,2018,4,145,27596,43850044
DL,MSP,SFO,2018-05-01,2018,5,150,29919,47541291
DL,MSP,SFO,2018-06-01,2018,6,187,36801,58476789
DL,MSP,SFO,2018-07-01,2018,7,203,39696,63076944
DL,MSP,SFO,2018-08-01,2018,8,200,39336,62504904
DL,MSP,SFO,2018-09-01,2018,9,157,28932,45972948
DL,MSP,SFO,2018-10-01,2018,10,164,28348,45044972
DL,MSP,SFO,2018-11-01,2018,11,138,25053,39809217
DL,MSP,SFO,2018-12-01,2018,12,140,24812,39426268
DL,MSP,SJC,2018-01-01,2018,1,27,4264,6720064
DL,MSP,SJC,2018-02-01,2018,2,24,3840,6051840
DL,MSP,SJC,2018-03-01,2018,3,26,4108,6474208
DL,MSP,SJC,2018-04-01,2018,4,46,6124,9651424
DL,MSP,SJC,2018-05-01,2018,5,66,9182,14470832
DL,MSP,SJC,2018-06-01,2018,6,84,11620,18313120
DL,MSP,SJC,2018-07-01,2018,7,83,11544,18193344
DL,MSP,SJC,2018-08-01,2018,8,78,10864,17121664
DL,MSP,SJC,2018-09-01,2018,9,75,10668,16812768
DL,MSP,SJC,2018-10-01,2018,10,71,10620,16737120
DL,MSP,SJC,2018-11-01,2018,11,48,7929,12496104
DL,MSP,SJC,2018-12-01,2018,12,31,5160,8132160
DL,MSP,SJD,2018-01-01,2018,1,28,4560,8043840
DL,MSP,SJD,2018-02-01,2018,2,28,4560,8043840
DL,MSP,SJD,2018-03-01,2018,3,31,5060,8925840
DL,MSP,SJD,2018-04-01,2018,4,6,948,1672272
DL,MSP,SJD,2018-12-01,2018,12,2,320,564480
DL,MSP,SJU,2018-12-01,2018,12,2,360,865440
DL,MSP,SLC,2018-01-01,2018,1,151,23255,23045705
DL,MSP,SLC,2018-02-01,2018,2,133,20858,20670278
DL,MSP,SLC,2018-03-01,2018,3,184,29662,29395042
DL,MSP,SLC,2018-04-01,2018,4,175,28958,28697378
DL,MSP,SLC,2018-05-01,2018,5,177,28743,28484313
DL,MSP,SLC,2018-06-01,2018,6,175,29434,29169094
DL,MSP,SLC,2018-07-01,2018,7,176,30609,30333519
DL,MSP,SLC,2018-08-01,2018,8,181,31330,31048030
DL,MSP,SLC,2018-09-01,2018,9,167,29166,28903506
DL,MSP,SLC,2018-10-01,2018,10,146,24358,24138778
DL,MSP,SLC,2018-11-01,2018,11,136,22795,22589845
DL,MSP,SLC,2018-12-01,2018,12,158,26248,26011768
DL,MSP,SMF,2018-01-01,2018,1,29,4638,7040484
DL,MSP,SMF,2018-02-01,2018,2,24,3840,5829120
DL,MSP,SMF,2018-03-01,2018,3,26,4160,6314880
DL,MSP,SMF,2018-04-01,2018,4,26,4615,7005570
DL,MSP,SMF,2018-05-01,2018,5,51,8085,12273030
DL,MSP,SMF,2018-06-01,2018,6,64,10087,15312066
DL,MSP,SMF,2018-07-01,2018,7,83,13091,19872138
DL,MSP,SMF,2018-08-01,2018,8,76,11938,18121884
DL,MSP,SMF,2018-09-01,2018,9,68,10676,16206168
DL,MSP,SMF,2018-10-01,2018,10,71,11147,16921146
DL,MSP,SMF,2018-11-01,2018,11,54,9283,14091594
DL,MSP,SMF,2018-12-01,2018,12,53,8071,12251778
DL,MSP,SNA,2018-01-01,2018,1,75,9900,15067800
DL,MSP,SNA,2018-02-01,2018,2,70,9240,14063280
DL,MSP,SNA,2018-03-01,2018,3,83,10956,16675032
DL,MSP,SNA,2018-04-01,2018,4,82,10824,16474128
DL,MSP,SNA,2018-05-01,2018,5,88,11616,17679552
DL,MSP,SNA,2018-06-01,2018,6,85,11220,17076840
DL,MSP,SNA,2018-07-01,2018,7,83,10956,16675032
DL,MSP,SNA,2018-08-01,2018,8,89,11748,17880456
DL,MSP,SNA,2018-09-01,2018,9,82,10824,16474128
DL,MSP,SNA,2018-10-01,2018,10,82,10824,16474128
DL,MSP,SNA,2018-11-01,2018,11,72,9504,14465088
DL,MSP,SNA,2018-12-01,2018,12,81,10692,16273224
DL,MSP,STL,2018-01-01,2018,1,151,13425,6014400
DL,MSP,STL,2018-02-01,2018,2,141,12408,5558784
DL,MSP,STL,2018-03-01,2018,3,166,16658,7462784
DL,MSP,STL,2018-04-01,2018,4,163,18021,8073408
DL,MSP,STL,2018-05-01,2018,5,167,20797,9317056
DL,MSP,STL,2018-06-01,2018,6,168,21394,9584512
DL,MSP,STL,2018-07-01,2018,7,166,18826,8434048
DL,MSP,STL,2018-08-01,2018,8,176,22309,9994432
DL,MSP,STL,2018-09-01,2018,9,148,21021,9417408
DL,MSP,STL,2018-10-01,2018,10,163,24686,11059328
DL,MSP,STL,2018-11-01,2018,11,147,20664,9257472
DL,MSP,STL,2018-12-01,2018,12,152,19503,8737344
DL,MSP,SYR,2018-03-01,2018,3,21,3318,2853480
DL,MSP,SYR,2018-04-01,2018,4,22,2955,2541300
DL,MSP,SYR,2018-05-01,2018,5,22,3184,2738240
DL,MSP,SYR,2018-06-01,2018,6,28,3802,3269720
DL,MSP,SYR,2018-07-01,2018,7,31,3964,3409040
DL,MSP,SYR,2018-08-01,2018,8,30,3872,3329920
DL,MSP,SYR,2018-09-01,2018,9,24,3792,3261120
DL,MSP,SYR,2018-10-01,2018,10,25,3300,2838000
DL,MSP,SYR,2018-11-01,2018,11,26,2734,2351240
DL,MSP,SYR,2018-12-01,2018,12,17,1292,1111120
DL,MSP,TPA,2018-01-01,2018,1,89,17483,22850281
DL,MSP,TPA,2018-02-01,2018,2,81,16570,21656990
DL,MSP,TPA,2018-03-01,2018,3,93,18903,24706221
DL,MSP,TPA,2018-04-01,2018,4,86,13866,18122862
DL,MSP,TPA,2018-05-01,2018,5,62,9859,12885713
DL,MSP,TPA,2018-06-01,2018,6,60,9986,13051702
DL,MSP,TPA,2018-07-01,2018,7,61,10298,13459486
DL,MSP,TPA,2018-08-01,2018,8,59,10334,13506538
DL,MSP,TPA,2018-09-01,2018,9,49,8120,10612840
DL,MSP,TPA,2018-10-01,2018,10,54,9007,11772149
DL,MSP,TPA,2018-11-01,2018,11,48,8345,10906915
DL,MSP,TPA,2018-12-01,2018,12,69,12302,16078714
DL,MSP,TUL,2018-01-01,2018,1,23,1594,981904
DL,MSP,TUL,2018-02-01,2018,2,21,1449,892584
DL,MSP,TUL,2018-03-01,2018,3,26,1794,1105104
DL,MSP,TUL,2018-04-01,2018,4,26,1794,1105104
DL,MSP,TUL,2018-05-01,2018,5,47,3243,1997688
DL,MSP,TUL,2018-06-01,2018,6,55,3956,2436896
DL,MSP,TUL,2018-07-01,2018,7,59,4120,2537920
DL,MSP,TUL,2018-08-01,2018,8,58,4002,2465232
DL,MSP,TUL,2018-09-01,2018,9,52,3595,2214520
DL,MSP,TUL,2018-10-01,2018,10,54,3726,2295216
DL,MSP,TUL,2018-11-01,2018,11,43,3065,1888040
DL,MSP,TUL,2018-12-01,2018,12,25,1725,1062600
DL,MSP,TUS,2018-01-01,2018,1,26,4130,5360740
DL,MSP,TUS,2018-02-01,2018,2,26,4108,5332184
DL,MSP,TUS,2018-03-01,2018,3,31,4898,6357604
DL,MSP,TUS,2018-04-01,2018,4,30,4788,6214824
DL,MSP,TUS,2018-05-01,2018,5,31,4873,6325154
DL,MSP,TUS,2018-06-01,2018,6,7,1099,1426502
DL,MSP,TUS,2018-11-01,2018,11,22,2904,3769392
DL,MSP,TUS,2018-12-01,2018,12,10,1580,2050840
DL,MSP,TVC,2018-05-01,2018,5,25,1250,468750
DL,MSP,TVC,2018-06-01,2018,6,58,3781,1417875
DL,MSP,TVC,2018-07-01,2018,7,120,8859,3322125
DL,MSP,TVC,2018-08-01,2018,8,116,8403,3151125
DL,MSP,TVC,2018-09-01,2018,9,83,5032,1887000
DL,MSP,TYS,2018-01-01,2018,1,31,2356,1865952
DL,MSP,TYS,2018-02-01,2018,2,28,2162,1712304
DL,MSP,TYS,2018-03-01,2018,3,31,2356,1865952
DL,MSP,TYS,2018-04-01,2018,4,30,2280,1805760
DL,MSP,TYS,2018-05-01,2018,5,31,2356,1865952
DL,MSP,TYS,2018-06-01,2018,6,30,2280,1805760
DL,MSP,TYS,2018-07-01,2018,7,30,2280,1805760
DL,MSP,TYS,2018-08-01,2018,8,31,2356,1865952
DL,MSP,TYS,2018-09-01,2018,9,30,2280,1805760
DL,MSP,TYS,2018-10-01,2018,10,29,2204,1745568
DL,MSP,TYS,2018-11-01,2018,11,27,2052,1625184
DL,MSP,TYS,2018-12-01,2018,12,30,2280,1805760
DL,MSP,XNA,2018-01-01,2018,1,45,3067,1827932
DL,MSP,XNA,2018-02-01,2018,2,41,2829,1686084
DL,MSP,XNA,2018-03-01,2018,3,48,3312,1973952
DL,MSP,XNA,2018-04-01,2018,4,48,3312,1973952
DL,MSP,XNA,2018-05-01,2018,5,49,3422,2039512
DL,MSP,XNA,2018-06-01,2018,6,47,3605,2148580
DL,MSP,XNA,2018-07-01,2018,7,38,2741,1633636
DL,MSP,XNA,2018-08-01,2018,8,50,3730,2223080
DL,MSP,XNA,2018-09-01,2018,9,43,3128,1864288
DL,MSP,XNA,2018-10-01,2018,10,49,3591,2140236
DL,MSP,XNA,2018-11-01,2018,11,48,3508,2090768
DL,MSP,XNA,2018-12-01,2018,12,39,2677,1595492
DL,MSP,YEG,2018-01-01,2018,1,57,5711,6202146
DL,MSP,YEG,2018-02-01,2018,2,53,5176,5621136
DL,MSP,YEG,2018-03-01,2018,3,62,4705,5109630
DL,MSP,YEG,2018-04-01,2018,4,60,4560,4952160
DL,MSP,YEG,2018-05-01,2018,5,62,5664,6151104
DL,MSP,YEG,2018-06-01,2018,6,60,5580,6059880
DL,MSP,YEG,2018-07-01,2018,7,61,5522,5996892
DL,MSP,YEG,2018-08-01,2018,8,62,5584,6064224
DL,MSP,YEG,2018-09-01,2018,9,60,5580,6059880
DL,MSP,YEG,2018-10-01,2018,10,62,5766,6261876
DL,MSP,YEG,2018-11-01,2018,11,58,5428,5894808
DL,MSP,YEG,2018-12-01,2018,12,58,5025,5457150
DL,MSP,YUL,2018-01-01,2018,1,26,1969,1868581
DL,MSP,YUL,2018-02-01,2018,2,22,1672,1586728
DL,MSP,YUL,2018-03-01,2018,3,30,2252,2137148
DL,MSP,YUL,2018-04-01,2018,4,30,2280,2163720
DL,MSP,YUL,2018-05-01,2018,5,51,3876,3678324
DL,MSP,YUL,2018-06-01,2018,6,56,4256,4038944
DL,MSP,YUL,2018-07-01,2018,7,53,4028,3822572
DL,MSP,YUL,2018-08-01,2018,8,58,4408,4183192
DL,MSP,YUL,2018-09-01,2018,9,54,4104,3894696
DL,MSP,YUL,2018-10-01,2018,10,55,4173,3960177
DL,MSP,YUL,2018-11-01,2018,11,30,2252,2137148
DL,MSP,YUL,2018-12-01,2018,12,28,2009,1906541
